id,pdes,spkid,full_name,name,albedo,pha,H,spec_B,spec_T,e,a,i,om,w,ma,epoch_mjd,GM
bK15DI0Z,"2015 DZ180",3712424,"       (2015 DZ180)",,,N,25.6,,,.4702378513495498,1.981768316232856,8.435427435670785,335.1965711587108,156.8082003069065,6.774186951338705,57073,
bK15DI1A,"2015 DA181",3712425,"       (2015 DA181)",,,N,24.9,,,.4387118568202313,2.000507122983389,6.343438415406022,343.6879235687973,156.2698337203519,174.9295693923799,58600,
bK15DJ7Z,"2015 DZ197",3712426,"       (2015 DZ197)",,,N,18.5,,,.5485380156716295,1.835249196841851,13.87813520062735,49.92956780885181,7.216923923239206,302.7849765211442,58600,
bK15DJ8D,"2015 DD198",3712468,"       (2015 DD198)",,,N,21.1,,,.4089748371834133,1.726993876283827,10.3770119186819,348.4633905014628,223.8937267543884,273.5747403690096,58600,
bK15DJ8F,"2015 DF198",3712469,"       (2015 DF198)",,,N,23.1,,,.6839724641408486,1.2337574799274,5.405104681957428,87.30681790230049,290.330771739371,48.37082405983757,57077,
bK15DJ8G,"2015 DG198",3712471,"       (2015 DG198)",,,N,24.3,,,.3743432617164838,1.687202237877605,7.635477924800092,166.8877594525715,22.38759279766159,310.8407542748814,58600,
bK15DJ8H,"2015 DH198",3712470,"       (2015 DH198)",,,N,25.3,,,.3560248042633484,1.685018268639826,5.65396936309353,169.7957422052221,329.6316747514431,334.0705178341784,58600,
bK15DJ8J,"2015 DJ198",3712472,"       (2015 DJ198)",,,N,20.9,,,.2850913855224914,1.501065451181813,11.2614820094988,127.6370272665079,91.79699372798657,70.64429110991965,58600,
bK15DJ8S,"2015 DS198",3712527,"       (2015 DS198)",,,N,23.5,,,.1825190946173643,1.332364261945295,15.63066454552073,328.0693445208368,135.9762286718396,38.6635704338385,57077,
bK15DJ8T,"2015 DT198",3712528,"       (2015 DT198)",,,N,23.8,,,.7873763442227624,2.46908610329555,2.762568468541352,277.3804053294551,141.162166608637,12.79425385121027,57077,
bK15DJ8U,"2015 DU198",3712529,"       (2015 DU198)",,,N,25.6,,,.5003027343666745,1.997041390964364,4.096110049227796,161.1945752496805,25.61483396286214,351.3764191445904,57079,
bK15DJ8V,"2015 DV198",3712530,"       (2015 DV198)",,,N,20.2,,,.3556211058873917,1.939150024822842,20.83087940288825,207.2759459966942,9.24275330845963,176.9334548915968,58600,
bK15DJ8X,"2015 DX198",3712531,"       (2015 DX198)",,,N,22.1,,,.3757752798746306,1.641544799055797,11.05428522606948,309.7333897073804,215.954812666314,342.6679202112365,58600,
bK15DJ8Y,"2015 DY198",3712532,"       (2015 DY198)",,,N,26.6,,,.5506850724759247,1.576365926792192,6.046608746213502,337.6073956787059,261.6216082671325,333.9154533901597,57079,
bK15DJ8Z,"2015 DZ198",3712533,"       (2015 DZ198)",,,N,24.6,,,.5207042830746039,1.93469061340152,3.067091687953656,162.4053742146106,311.9215074657579,12.74660433015222,57080,
bK15DJ9B,"2015 DB199",3712535,"       (2015 DB199)",,,N,24.9,,,.5192231518908771,2.2657496335351,.7687036303244908,57.29311076461173,117.345884128966,355.3108638985081,57080,
bK15DJ9C,"2015 DC199",3712536,"       (2015 DC199)",,,N,25.7,,,.4286084306447541,1.741521836261941,7.903908430657215,159.6928999799796,332.2997411828477,9.837732370328393,57080,
bK15DJ9D,"2015 DD199",3712537,"       (2015 DD199)",,,N,26.0,,,.5139909604299822,2.016556871848913,3.213066291482947,162.6859574276124,324.4581301654865,8.652619759564676,57079,
bK15DJ9Z,"2015 DZ199",3712619,"       (2015 DZ199)",,,N,23.5,,,.249576064771263,1.382187185549091,13.76155517386878,141.4364468510069,317.8086073836016,241.8583274081391,58600,
bK15DK0A,"2015 DA200",3712620,"       (2015 DA200)",,,N,23.8,,,.5792580773695969,2.533172160887957,5.151938201271998,354.4915560881554,118.3859296827798,23.02578691849217,58600,
bK15DK0B,"2015 DB200",3712621,"       (2015 DB200)",,,N,24.5,,,.2032317177778342,1.419890839072363,11.2015798456733,329.3179293988381,192.6988097322259,356.7996957546157,57076,
bK15DK0C,"2015 DC200",3712625,"       (2015 DC200)",,,Y,20.5,,,.8658339599076329,1.777124982074713,3.058381812955629,224.1842909505535,85.71119073236642,237.4012311690101,58600,
bK15DK0D,"2015 DD200",3712622,"       (2015 DD200)",,,N,22.9,,,.3415780104728882,1.848539489765078,7.357083542833566,328.6611623900427,167.2437005843847,248.329218408808,58600,
bK15DK0E,"2015 DE200",3712623,"       (2015 DE200)",,,N,20.1,,,.5223239953572162,1.188912299235799,18.70605307239228,320.742613029788,53.98179464984484,199.351277055058,58600,
bK15DK0F,"2015 DF200",3712624,"       (2015 DF200)",,,N,26.1,,,.6916553627934017,2.520972812699553,3.995543049669478,152.1649613463093,299.5525474914376,10.58817237208111,57080,
bK15DK0G,"2015 DG200",3712626,"       (2015 DG200)",,,N,21.7,,,.7261498406417806,2.525342603937101,10.61016728885051,119.455016295246,289.3342146210943,35.59952450158035,58600,
bK15DK0K,"2015 DK200",3712627,"       (2015 DK200)",,,N,25.6,,,.3257761564706688,1.31301048485248,1.857739684825235,14.99669375831959,208.5037294553685,242.0111674586491,58600,
bK15DL5J,"2015 DJ215",3712665,"       (2015 DJ215)",,,N,24.0,,,.1483988396358647,1.132189682745933,4.069352594455486,2.57719634842783,233.2571020527744,106.5711348149742,58600,
bK15DL5L,"2015 DL215",3712668,"       (2015 DL215)",,,N,24.6,,,.2086844999779048,1.304192386029531,11.49990211679756,335.1847095571977,156.1571854095955,17.50634944241041,57082,
bK15DL5M,"2015 DM215",3712669,"       (2015 DM215)",,,N,24.2,,,.2213224761309029,1.125838185460947,26.90554575654513,155.7917470442091,281.9102749722747,229.7420331384068,58600,
bK15DL5N,"2015 DN215",3712670,"       (2015 DN215)",,,Y,19.8,,,.7484370920481438,2.739193906373833,10.36608047304156,3.255530712703497,80.69927429577464,340.6869264827625,58600,
bK15DL5O,"2015 DO215",3712671,"       (2015 DO215)",,,N,26.6,,,.1924975442866019,1.205666549371251,6.724889672519974,338.6232863441103,213.480788548198,27.68434500402135,58600,
bK15DL5R,"2015 DR215",3712675,"       (2015 DR215)",,,Y,20.3,,,.471499438039062,.6663998728134718,4.088460795375944,314.9538670471223,42.28354022944853,62.70881084864937,58600,
bK15DL5V,"2015 DV215",3712681,"       (2015 DV215)",,,Y,20.4,,,.4028108657082867,1.53828632863567,13.20363374691788,13.97127345285028,41.30677884716395,120.0022085226265,58600,
bK15DL5W,"2015 DW215",3712886,"       (2015 DW215)",,,N,22.6,,,.348841609541058,1.960141567988054,4.716911981345444,63.76454135536839,90.80128766214501,188.2695432983346,58600,
bK15DM3O,"2015 DO223",3713068,"       (2015 DO223)",,,N,23.4,,,.6961991919598272,2.330510951216334,7.105575511608664,12.30488088107913,239.5688367743673,342.3372344812087,57081,
bK15DM3U,"2015 DU223",3714487,"       (2015 DU223)",,,N,22.7,,,.5925436885440377,2.264964099700519,11.69603819952543,353.3369939725195,115.6724543697612,93.6276718380356,58600,
bK15DM4N,"2015 DN224",3715405,"       (2015 DN224)",,,N,24.5,,,.2691158181280818,1.13603923699044,29.38329390260027,148.4326014581485,271.3856856866465,62.38525807498193,57077,
bK15DM4O,"2015 DO224",3717073,"       (2015 DO224)",,,N,22.7,,,.4804521781580515,2.098738866473827,7.495656733609771,330.3938080209821,234.8508227564253,343.2521389975558,57070,
bK15DM4Q,"2015 DQ224",3717069,"       (2015 DQ224)",,,N,29.3,,,.5267119339175251,.77936870128758,11.0348932553483,149.0515652521958,215.0100661977531,95.99761963943585,57072,
bK15E00F,"2015 EF",3712903,"       (2015 EF)",,,N,26.8,,,.5153884836913825,1.586053937652441,6.856968296863903,349.9488305739173,253.6742111728375,334.7266469776779,57091,
bK15E00G,"2015 EG",3712904,"       (2015 EG)",,,N,25.7,,,.3573303465337153,.8620136833321377,2.074024724398736,168.6670453799143,222.4544223411551,5.402383023261041,57596,
bK15E00J,"2015 EJ",3712905,"       (2015 EJ)",,,N,25.4,,,.6503957342804154,2.603245555829817,2.17642622953889,354.4901026523177,123.8657901925585,8.972891564804069,57091,
bK15E00K,"2015 EK",3712906,"       (2015 EK)",,,N,26.3,,,.4302546091260079,1.640890472485935,4.949732908232551,347.0486877083913,221.5167687316861,332.3218091365122,58600,
bK15E00N,"2015 EN",3712945,"       (2015 EN)",,,N,26.3,,,.5723660786866612,2.19426646977845,6.634619021737567,167.2200568759428,316.3696283430011,10.91683645284234,57091,
bK15E00O,"2015 EO",3712944,"       (2015 EO)",,,N,26.8,,,.4617892938166092,1.297598028676172,4.603787357028795,349.9055515221978,271.1910253805086,320.0700033614489,57092,
bK15E00P,"2015 EP",3712946,"       (2015 EP)",,,N,26.0,,,.4648620592963099,1.89064401733315,1.426600948488166,343.955232086332,190.2954809352394,210.1398813359363,58600,
bK15E00Q,"2015 EQ",3712947,"       (2015 EQ)",,,N,26.1,,,.5030124601458343,.6693984850751357,8.825384533245863,350.0080120446809,355.8756608659284,25.43826381104941,58600,
bK15E00R,"2015 ER",3712982,"       (2015 ER)",,,N,21.3,,,.8161563520549772,2.322903667875289,11.55675515011652,335.0717411536957,305.7007690653072,345.8604409258613,57099,
bK15E00T,"2015 ET",3712984,"       (2015 ET)",,,N,26.7,,,.5787578024597703,2.033641369301327,.5982797992259166,353.9819910394112,124.4093036085234,164.5483125447175,58600,
bK15E00U,"2015 EU",3713006,"       (2015 EU)",,,N,25.8,,,.5701827304168119,2.437776123522729,2.605100714199059,133.4319622491401,34.78816472636127,.7517175168035571,57094,
bK15E00V,"2015 EV",3713005,"       (2015 EV)",,,N,22.5,,,.9602607237404592,2.031851195042979,11.35643554445103,168.9270637219879,152.924128619075,346.5425796733429,57093,
bK15E00W,"2015 EW",3713007,"       (2015 EW)",,,N,24.1,,,.1571893304411675,1.191239745685811,26.15518886875378,168.0699100836266,71.51800437695709,308.3135165609584,57094,
bK15E00X,"2015 EX",3713008,"       (2015 EX)",,,N,25.8,,,.4750905102264054,1.692410957033295,7.294105222854093,349.0749356271204,130.4845616577616,332.3525991200428,58600,
bK15E00Y,"2015 EY",3713004,"       (2015 EY)",,,N,23.0,,,.5967319009040529,2.053242847717542,4.000176074434919,58.07173771437403,50.27958212520308,160.4113378399057,58600,
bK15E03T,"2015 ET3",3836965,"       (2015 ET3)",,,N,19.7,,,.551880483683838,2.726962055630807,11.73286108070899,109.787391405265,331.8396776658728,357.0674967499699,58600,
bK15E05S,"2015 ES5",3713069,"       (2015 ES5)",,,N,20.3,,,.4247055498917668,1.942901023847973,12.25073223931997,238.980200573132,353.6027808389313,160.0012954763617,58600,
bK15E06O,"2015 EO6",3713070,"       (2015 EO6)",,,N,30.2,,,.7599788991761719,2.299680332190768,6.533535260805334,170.5351315280516,92.03426441625706,347.0032926779396,57092,
bK15E06Z,"2015 EZ6",3713071,"       (2015 EZ6)",,,N,28.6,,,.1948204887253316,1.239830220478673,3.121640485949679,171.0195590354447,6.408081701742795,351.5441489626222,58600,
bK15E07A,"2015 EA7",3713267,"       (2015 EA7)",,,N,21.6,,,.5815346681081,2.839035416019157,3.093578690999926,165.7528187870704,334.5480097384191,314.3829742354527,58600,
bK15E07B,"2015 EB7",3713268,"       (2015 EB7)",,,N,21.6,,,.4800494142872117,.9578111014698875,26.70871835917965,15.78949810537888,356.2867196540459,279.3600163754401,58600,
bK15E07C,"2015 EC7",3713269,"       (2015 EC7)",,,N,22.3,,,.7099044539963383,1.360813078362824,11.21501993953979,351.2629176568209,55.86846489598698,36.57741073013008,57098,
bK15E07D,"2015 ED7",3713270,"       (2015 ED7)",,,N,20.8,,,.7839522407852266,2.464292667518239,11.17183777349908,42.55136309938501,41.05140985471721,36.90928327042457,58600,
bK15E07E,"2015 EE7",3713271,"       (2015 EE7)",,,N,20.2,,,.41082709702599,1.701900863362064,27.31030594723405,9.400352398087126,219.1762983611965,283.2795226998974,58600,
bK15E07F,"2015 EF7",3713272,"       (2015 EF7)",,,N,24.4,,,.2247740652041859,1.207940477972712,3.52586567944137,148.7461126889181,80.81372037229163,357.2100541172896,58600,
bK15E07G,"2015 EG7",3713273,"       (2015 EG7)",,,N,27.4,,,.567021474073211,1.976492541160697,.1635952406054677,175.5301486553459,57.25360466899994,158.0532557955682,58600,
bK15E07K,"2015 EK7",3713283,"       (2015 EK7)",,,Y,22.1,,,.3664507068345534,1.510489728643861,3.424933479995542,140.7967244340714,125.76040003,19.48945967115447,58600,
bK15E07L,"2015 EL7",3713284,"       (2015 EL7)",,,N,22.7,,,.4787190950876181,2.070168465789835,17.97496214435714,18.22054466092417,194.7672808942217,124.5093371229781,58600,
bK15E07N,"2015 EN7",3713303,"       (2015 EN7)",,,N,20.2,,,.5001293914293914,1.499287841825371,45.03022240138945,341.2657109068664,55.69822315434779,148.6934693314331,58600,
bK15E07O,"2015 EO7",3713306,"       (2015 EO7)",,,N,25.6,,,.1441779365984707,1.235363623369123,4.843816843680174,150.5111095622798,32.27095342217766,354.0752652808828,58600,
bK15E07P,"2015 EP7",3713307,"       (2015 EP7)",,,N,22.3,,,.4801066209597684,1.356085726924964,14.76879639762596,173.2630801083723,107.868691716397,165.6058503761016,58600,
bK15E07Q,"2015 EQ7",3713318,"       (2015 EQ7)",,,N,23.5,,,.05560673867324806,1.136324605066121,11.08856387683488,191.8193313297402,334.7827851051006,153.3813098711491,58600,
bK15E61O,"2015 EO61",3713941,"       (2015 EO61)",,,Y,21.5,,,.7342897286507779,1.455268287160319,1.978543504016588,43.67354368798815,261.3185433205905,75.92178176478966,58600,
bK15F00B,"2015 FB",3713285,"       (2015 FB)",,,N,26.2,,,.09811414049851966,1.049610813398705,13.41000779728448,355.8546823515218,97.47057027391037,8.261376922031765,58600,
bK15F00C,"2015 FC",3713286,"       (2015 FC)",,,N,26.6,,,.2889725214382401,1.324354821088408,7.099378521187742,2.854181293138806,224.4296448277925,222.2111931348159,58600,
bK15F00D,"2015 FD",3713287,"       (2015 FD)",,,N,26.6,,,.2659651181386502,.8990390343198882,5.590727985348114,356.0561941684683,44.77406298174797,47.4192236837918,58600,
bK15F00E,"2015 FE",3713288,"       (2015 FE)",,,N,24.4,,,.5241134593373603,2.258178188522955,11.80856015958572,357.6892821282322,183.3159027516039,359.3295723974949,57100,
bK15F00F,"2015 FF",3713289,"       (2015 FF)",,,N,26.6,,,.3355762214959985,1.263576715804884,2.073827139202443,7.067664545939927,241.3448430466859,283.4792135056557,58600,
bK15F00J,"2015 FJ",3713304,"       (2015 FJ)",,,Y,20.7,,,.7842272976536153,2.582294620576961,8.262011139468516,189.6881660448093,99.80534773434962,336.7656015835968,58600,
bK15F00K,"2015 FK",3713305,"       (2015 FK)",,,N,25.4,,,.4484207064706082,1.816120818328785,6.20899346886902,354.8817510408696,188.2136698992311,242.2256786728363,58600,
bK15F00L,"2015 FL",3713308,"       (2015 FL)",,,Y,20.8,,,.6520631559230312,2.685470526021452,15.7116257309755,11.68440629843819,224.8168115214947,324.1196661962957,58600,
bK15F00M,"2015 FM",3713309,"       (2015 FM)",,,N,26.2,,,.6059038837466865,2.109864197241366,6.860145531568848,177.7201121117376,61.63774264548633,346.0429588990274,57100,
bK15F00P,"2015 FP",3713319,"       (2015 FP)",,,N,25.2,,,.3476645379387672,1.548640056760937,9.698986208330618,3.740645173670281,199.4436088964571,35.07694337098624,58600,
bK15F00Q,"2015 FQ",3713320,"       (2015 FQ)",,,N,22.3,,,.7152578412500652,2.24527697012967,2.395652073044784,192.4313954006906,86.61420699654671,59.36102729638,58600,
bK15F00S,"2015 FS",3713321,"       (2015 FS)",,,N,23.9,,,.2254895515120842,1.408224025235838,8.113930144436846,158.2178043280993,28.41726341705794,158.4110688564648,58600,
bK15F33E,"2015 FE33",3713903,"       (2015 FE33)",,,N,19.7,,,.6520633523234313,1.450358717644241,17.96380665670906,324.790643341211,354.5277114035841,60.97300607398181,58600,
bK15F33M,"2015 FM33",3713931,"       (2015 FM33)",,,N,24.6,,,.1963063112154922,.9855266372968775,11.08957723172625,162.6986705639287,236.6122881797671,187.8251358833058,58600,
bK15F33N,"2015 FN33",3713932,"       (2015 FN33)",,,N,25.8,,,.1792878575930378,1.142025665891077,3.347114130774054,352.2641688548591,261.673665195221,306.5713623325982,57104,
bK15F33O,"2015 FO33",3713940,"       (2015 FO33)",,,N,24.1,,,.2446022280892514,1.433646663005085,2.33763340798621,3.471997045422953,139.2438912963562,16.20210996902087,57098,
bK15F33P,"2015 FP33",3713942,"       (2015 FP33)",,,N,24.8,,,.8474084692142987,2.565296327239044,5.946040633056455,353.5162533054216,298.3814103317899,348.1644550845802,57101,
bK15F33Q,"2015 FQ33",3713933,"       (2015 FQ33)",,,N,26.7,,,.2338944858037289,1.297449807653764,4.80031079644364,356.1648025652507,134.0613023943874,30.5473810212476,57101,
bK15F33R,"2015 FR33",3713934,"       (2015 FR33)",,,N,23.6,,,.2003424929255003,1.33569480874851,22.63812845923396,7.173405082020763,110.992012257949,42.49763198287499,57099,
bK15F33S,"2015 FS33",3713935,"       (2015 FS33)",,,N,22.2,,,.6283425920547469,1.270647440717634,13.32105380851889,15.82175676196554,297.3191348346409,261.7837647946906,58600,
bK15F33T,"2015 FT33",3713936,"       (2015 FT33)",,,N,24.3,,,.3932695274113909,1.663668463050406,4.962750626691077,327.6813763416368,256.8603845455301,338.1737936912583,57100,
bK15F33U,"2015 FU33",3713937,"       (2015 FU33)",,,N,23.3,,,.252117675428769,1.464147408761478,10.50753514084755,161.8505540822105,342.7368844214148,137.3844880150671,58600,
bK15F33V,"2015 FV33",3713938,"       (2015 FV33)",,,N,26.3,,,.4379724281994349,1.767075900218913,3.49743573647348,177.4186078491173,328.6729296573302,12.25848737301888,57100,
bK15F33W,"2015 FW33",3713939,"       (2015 FW33)",,,N,25.8,,,.2188591297491482,1.301183832086218,7.220643452133919,178.0861863455252,.5085923714105042,274.5173350246092,58600,
bK15F33X,"2015 FX33",3713943,"       (2015 FX33)",,,N,25.7,,,.416235945099216,1.765313145729032,3.975270539883602,355.97658683,186.3173809499733,268.1505091906308,58600,
bK15F33Y,"2015 FY33",3713944,"       (2015 FY33)",,,N,21.5,,,.4777521350946127,2.43852145927258,26.55197503671361,178.7351351610731,1.959145197014948,25.23793026744503,58600,
bK15F33Z,"2015 FZ33",3713945,"       (2015 FZ33)",,,N,22.9,,,.5366269791013688,2.623886456380466,5.071067114269665,308.0433547520261,245.3090728129672,342.4008462016221,58600,
bK15F34A,"2015 FA34",3713946,"       (2015 FA34)",,,N,23.3,,,.1856538631079449,1.181461142949049,33.12412277470968,358.889760056531,113.8260627902107,45.78823939867475,57102,
bK15F34B,"2015 FB34",3713947,"       (2015 FB34)",,,N,23.9,,,.4931363470048228,2.067790025100458,5.957691251875177,189.7417437639988,354.6266595966594,133.6434676098564,58600,
bK15F34C,"2015 FC34",3713948,"       (2015 FC34)",,,N,23.0,,,.5822310488292919,1.695087429332993,11.16411539651434,185.5325241605553,79.97744672609458,333.8103522822115,57103,
bK15F34M,"2015 FM34",3713973,"       (2015 FM34)",,,N,22.3,,,.5773494966779652,2.081884652889966,4.698465174709281,140.2856316661314,350.4160800599404,145.0751953698692,58600,
bK15F34N,"2015 FN34",3713974,"       (2015 FN34)",,,N,26.7,,,.4239434094408613,1.574046324339403,11.158166042001,179.7863299092492,53.49525175581681,339.1019788570053,57103,
bK15F34O,"2015 FO34",3713975,"       (2015 FO34)",,,N,27.6,,,.3242668642826784,1.490282123512563,3.441961923019009,181.5219290844894,12.24734349615,84.81898615044945,58600,
bK15F34P,"2015 FP34",3713976,"       (2015 FP34)",,,N,24.7,,,.4187113293009323,1.831817554583367,14.53638822086962,5.133629327044226,175.7961800300244,358.2945046239698,57102,
bK15F35A,"2015 FA35",3713999,"       (2015 FA35)",,,N,25.7,,,.5022507423409474,2.018864480468768,26.86450571646834,174.8519830989998,329.8795147232912,9.314360090008231,57098,
bK15F35B,"2015 FB35",3713993,"       (2015 FB35)",,,N,19.9,,,.5163869055521914,2.585340850923795,25.11931741364894,210.1689615919081,271.9355555892818,18.07787115760058,58600,
bK15F35C,"2015 FC35",3713989,"       (2015 FC35)",,,Y,21.9,,,.3950971399992558,1.393818162870455,15.46514549319061,12.34474795278622,249.6462342772847,124.3040043962164,58600,
bK15F35D,"2015 FD35",3713998,"       (2015 FD35)",,,N,20.5,,,.671778181902783,1.516451108426645,5.889104757733764,302.8169822495022,335.7597966551993,30.48848671786105,58600,
bK15F35E,"2015 FE35",3713990,"       (2015 FE35)",,,N,19.4,,,.7878900566000493,2.563035511132616,10.3884974761139,250.2315395891511,57.19977136110485,331.7598839978947,58600,
bK15F35F,"2015 FF35",3713991,"       (2015 FF35)",,,Y,19.9,,,.5207205915299795,1.883343793157886,8.817725809516478,235.1741614010814,35.35631339235074,164.1931912590862,58600,
bK15F35G,"2015 FG35",3713992,"       (2015 FG35)",,,N,25.3,,,.5089181810908412,1.901555223037706,2.341719994322771,11.70820050584826,123.3671648341117,13.9781063099774,57101,
bK15F35H,"2015 FH35",3713994,"       (2015 FH35)",,,N,22.9,,,.5100300372170252,1.887985200914257,5.091670426718712,216.6730111239476,247.6165066085577,24.39243832095397,57103,
bK15F35J,"2015 FJ35",3713995,"       (2015 FJ35)",,,N,24.1,,,.06893989163697961,1.175315289659097,23.78585523602713,184.7974589216248,285.2133502207193,143.0997497606489,58600,
bK15F35K,"2015 FK35",3713997,"       (2015 FK35)",,,N,24.8,,,.4124219728617382,1.382434986766642,6.951582908069028,356.8592382048145,97.26058324173951,42.56842894884139,57104,
bK15F35L,"2015 FL35",3713996,"       (2015 FL35)",,,N,24.3,,,.2206003536712876,1.2842743663394,24.39258824892467,3.82750545771605,208.5449580390862,273.8428028255787,58600,
bK15F35M,"2015 FM35",3714000,"       (2015 FM35)",,,N,24.6,,,.362612513893148,1.572288137449118,4.219295303818923,216.4097722604742,266.8873971340872,26.50643466881726,57102,
bK15F35N,"2015 FN35",3714001,"       (2015 FN35)",,,N,23.7,,,.3770085614568305,1.077491119383013,6.241048886186274,167.5662404503883,256.8241135869981,316.9867494231987,58600,
bK15F35P,"2015 FP35",3714003,"       (2015 FP35)",,,N,24.3,,,.2252234455313281,1.023560340538892,24.29634466578284,4.191250645249657,76.83981116097561,59.66623032901469,58600,
bK15F35Q,"2015 FQ35",3714002,"       (2015 FQ35)",,,N,25.6,,,.5214606515098442,1.979037244355214,6.382516651711395,173.5081912721196,331.3074811547913,10.6777186298542,57104,
bK15F35W,"2015 FW35",3714113,"       (2015 FW35)",,,N,18.8,,,.4981971709770793,2.284719350745886,23.18883935434494,42.02570535461486,33.96241779109629,120.3298920193565,58600,
bK15F35X,"2015 FX35",3714115,"       (2015 FX35)",,,N,27.7,,,.5119230373684119,2.050761857563196,2.558117057463701,355.7101411142851,159.6958487341215,7.065495573394092,57102,
bK15F35Y,"2015 FY35",3714114,"       (2015 FY35)",,,N,23.0,,,.4593706914732372,1.930836098727733,10.46667191720282,139.8326360195959,77.6132380932614,174.3611772068645,58600,
bK15F35Z,"2015 FZ35",3714116,"       (2015 FZ35)",,,N,19.4,,,.8107028377901929,2.786131513528287,9.438504073708382,351.548064392183,323.9936240261125,293.1346386649823,58600,
bK15F36A,"2015 FA36",3714117,"       (2015 FA36)",,,N,22.4,,,.5187203761682287,1.964660196926457,33.29446240642719,359.5992026988525,263.5737216316607,333.0557789956665,57102,
bK15F36B,"2015 FB36",3714118,"       (2015 FB36)",,,N,21.1,,,.4451230266509311,1.852044908347196,34.64544584649855,357.0415883983699,283.7214359764588,177.9649173631152,58600,
bK15F36C,"2015 FC36",3714119,"       (2015 FC36)",,,N,18.6,,,.6960692043187501,2.231669522454213,33.27299769502977,335.6404099007252,328.1805410807536,30.89894774334129,58600,
bK15F36D,"2015 FD36",3714120,"       (2015 FD36)",,,N,26.2,,,.347930586322646,1.609341271511471,5.875829466808022,187.0435063076639,337.9967526557008,8.006439149274712,57104,
bK15F36E,"2015 FE36",3714121,"       (2015 FE36)",,,N,23.1,,,.05836445651350719,1.16439637373454,23.08908357956388,11.89597552721886,267.9004841990931,5.963862886754174,58600,
bK15F36F,"2015 FF36",3714122,"       (2015 FF36)",,,N,26.6,,,.5337041410159989,2.087254141879355,.1772053069360129,6.1016314008362,205.4709182867212,120.8835633655799,58600,
bK15F36G,"2015 FG36",3714123,"       (2015 FG36)",,,N,23.7,,,.1683893173641159,1.100070034898998,3.514091566857058,328.8145639845997,300.5700151010728,128.2979002125004,58600,
bK15F36K,"2015 FK36",3714125,"       (2015 FK36)",,,N,20.7,,,.5649249576584473,1.718136260229659,8.622559475070142,324.5973210219146,344.4203092507938,236.667231534237,58600,
bK15F36N,"2015 FN36",3714126,"       (2015 FN36)",,,N,24.0,,,.7127001609400957,1.902827190482038,9.035641903912735,357.8869141343594,81.18858299740091,221.4360881115344,58600,
bK15F36O,"2015 FO36",3714127,"       (2015 FO36)",,,N,23.7,,,.303819768381441,1.380036168185446,8.108077423886186,180.1013322073888,289.0004536403277,40.94744573486145,57106,
bK15F37E,"2015 FE37",3714175,"       (2015 FE37)",,,N,20.1,,,.815505276462175,1.269881722707604,25.03438250570872,333.2343351509196,358.1658923037563,217.319297910251,58600,
bK15F37F,"2015 FF37",3714176,"       (2015 FF37)",,,N,18.8,,,.4155652986817303,1.52573212251841,15.36835294577226,29.19475639892909,339.9053798769538,249.2458735898141,58600,
bK15F37G,"2015 FG37",3714177,"       (2015 FG37)",,,N,21.7,,,.3710005237600541,1.637514199191697,10.11511111148392,179.5635288143956,80.57557005089178,307.2606997318892,58600,
bK15F37H,"2015 FH37",3714178,"       (2015 FH37)",,,N,24.7,,,.5543569537407422,1.332763387227429,10.28344919025157,8.881047134454041,276.0250662204571,323.2911066822928,57105,
bK15F37J,"2015 FJ37",3714179,"       (2015 FJ37)",,,N,24.9,,,.194478807617408,1.062556617779048,21.33688770499189,180.2099239146288,252.1068104593474,87.08000878504949,57106,
bK15FB7A,"2015 FA117",3714181,"       (2015 FA117)",,,N,23.6,,,.3579739764942874,1.682904542563476,28.54225947123858,178.9272279821753,39.61205942967633,343.8042088238973,57106,
bK15FB7C,"2015 FC117",3714182,"       (2015 FC117)",,,N,25.5,,,.3735731085892445,1.513153389116203,25.29980634060369,183.843380711742,311.4394552199445,22.75654548768991,57107,
bK15FB7Q,"2015 FQ117",3714452,"       (2015 FQ117)",,,Y,20.6,,,.6204446958376733,.8606651825103656,4.559990437621238,293.8982341261213,63.09342069267758,229.4066296444874,58600,
bK15FB7R,"2015 FR117",3714453,"       (2015 FR117)",,,N,20.7,,,.3694777928991733,1.237941286467376,19.81291666301145,183.9586272089476,184.5581316153511,150.7213625757428,58600,
bK15FB7S,"2015 FS117",3714454,"       (2015 FS117)",,,Y,21.9,,,.2544236186265577,1.186538273013638,28.37301042819514,356.5855931467955,54.17472187402554,160.1149792318757,58600,
bK15FB7T,"2015 FT117",3714455,"       (2015 FT117)",,,N,28.4,,,.3425893011577073,1.226380543627066,4.437776188278102,4.490867240427106,259.3913052272634,320.7331707475197,58600,
bK15FB7U,"2015 FU117",3714456,"       (2015 FU117)",,,N,24.3,,,.1352942647756817,1.073051560987138,11.26248121467372,185.1736030273383,140.2062822438074,114.3940609422282,58600,
bK15FB7V,"2015 FV117",3714457,"       (2015 FV117)",,,N,22.1,,,.4643082074431015,1.723532529845871,31.5681751328161,7.43997704825782,118.6301156732097,310.5944564210332,58600,
bK15FB7W,"2015 FW117",3714458,"       (2015 FW117)",,,N,22.7,,,.3820438563257988,.8581743668086891,32.2001328279525,10.94447479944948,315.8977491195798,305.2215503987852,58600,
bK15FB7X,"2015 FX117",3714459,"       (2015 FX117)",,,N,23.9,,,.1738221438726129,1.37459872089738,17.7958536633042,177.9172474702657,4.841946617226001,193.1885472840413,58600,
